numfac|item|codart|descrip|cantidad|precio|desc|tot_ren|emision|grupo
104328|3|94460-2E200-SEO|FLOTANTE TUCSON SECUNDARIO|1|13.89|0|13.89|2023-11-20 00:00:00|TUCSO
104329|1|25460-25002|TUBERIA ENFRIAMIENTO KIA CARENS/ OPTIMA 2.0 CADENA|8|18.19|0|145.52|2023-11-26 00:00:00|OTROS
104329|2|0K74R-23603-SEO|FILTRO DE AIRE KIA PREGIO 3.0|9|12.44|0|111.96|2023-11-26 00:00:00|PREGI
104329|3|4651739500|SENSOR KILOMETRAJE HYUNDAI TUCSON|3|18.38|0|55.14|2023-11-26 00:00:00|TUCSO
104329|4|24312-26050-SUN|CORREA TIEMPO GETZ 1.6/ELAN 105DT SUN JAPON A394|2|35.68|0|71.36|2023-11-26 00:00:00|ELGTZ
104330|1|35150-2B000|VALVULA IAC KIA CERATO 1,6/TUCSON|9|47.47|0|427.23|2023-03-18 00:00:00|OTROS
104330|2|22212-02500|VALVULA ESCAPE PICANTO|5|4.83|0|24.15|2023-03-18 00:00:00|PICAN
104330|3|23060-03002|JGO. CONCHA BIELA STD i10|5|0.00|0|0.00|2023-03-18 00:00:00|i10
104330|4|23041-3C502-STD|JGO. PISTON SONATA 3.3 STD TIK 2H920300|6|166.75|0|1000.50|2023-03-18 00:00:00|OTROS
104330|5|54551-C5000|BUJE PEQ. MESETA INF. DEL. HYUNDAI TUCSON 2015-202|2|4.60|0|9.20|2023-03-18 00:00:00|TUCSO
104331|1|0K71E-16520|HORQUILLA KIA PREGIO|7|11.39|0|79.73|2023-08-03 00:00:00|PREGI
104331|2|0K30A-18-10X|BOBINA ENCENDIDO KIA RIO 1.3 DENSO|9|64.54|0|580.86|2023-08-03 00:00:00|RIO
104331|3|42620-39200|SENSOR VELOCIDAD ENTRADA CAJA TUCSON/ELANTRA/SANTA|7|20.70|0|144.90|2023-08-03 00:00:00|TUCSO
104331|4|23040-3C101-STD|JGO.ANILLO HYUNDAI SONATA 3.3 STD TIK R2K92060|7|58.27|0|407.89|2023-08-03 00:00:00|OTROS
104332|1|22311-3E100/150|SET EMPACADURA CAMARA SANTA FE 2009 LH+RH SEONG|10|13.80|0|138.00|2023-08-15 00:00:00|SPTFE
104332|2|24450-38010-SEO|POLEA TENSORA TIEMPO HYUNDAI H1 07 / SONATA 2.5|10|0.00|0|0.00|2023-08-15 00:00:00|H1
104333|1|43119-39080|ESTOPERA COPA CAJA LH TUCSON/SPORTAGE/ELANTRA|1|3.92|0|3.92|2023-05-13 00:00:00|TUCSO
104333|2|22144-3B001-PMC|ESTOPERA ARBOL DE LEVA ACCENT/TUCSON/GETZ (42880)|3|2.42|0|7.26|2023-05-13 00:00:00|ACCEN
104333|3|0K30E-12121|VALVULA ESCAPE KIA RIO 1.5|10|6.08|0|60.80|2023-05-13 00:00:00|RIO
104334|1|25100-37102|BOMBA AGUA KIA SPORTAGE 2.7 MOBIS|6|0.00|0|0.00|2023-08-16 00:00:00|SPTFE
104334|2|24321-3E000-SE|CADENA LEVA HYUNDAI SANTA FE 2.7 SEONG|7|37.65|0|263.55|2023-08-16 00:00:00|SPTFE
104335|1|0K6Z1-11SE0-SEO|JGO. CONCHA BIELA PREGIO STD 3.0 SEONG|6|6.91|0|41.46|2023-02-16 00:00:00|PREGI
104335|2|23410-22360-075|JGO. PISTON HYUNDAI ACCENT 1.3 0.30 (0.75) SEONG|1|0.00|0|0.00|2023-02-16 00:00:00|ACCEN
104335|3|54812-1C000|BUJE BARRA ESTAB. DEL. HYUNDAI GETZ|5|2.75|0|13.75|2023-02-16 00:00:00|ELGTZ
104336|1|21810-FD060-KP|BASE MOTOR RH KIA RIO STYLUS 3 SEONG|3|25.91|0|77.73|2023-10-11 00:00:00|RIO
104336|2|0K30E-10155|JGO. GOMA VALVULA KIA RIO|1|10.93|0|10.93|2023-10-11 00:00:00|RIO
104336|3|KITPISH19-020|KIT PISTON Y ANILLO HYUNDAI H1 09 CADENA 0.20 (0.50)|3|161.92|0|485.76|2023-10-11 00:00:00|H1
104336|4|KITPISTUCKOSTD|KIT PISTON Y ANILLO TUCSON STD SEONG KOBIS|7|105.58|0|739.06|2023-10-11 00:00:00|TUCSO
104337|1|28164-38210|SENSOR MAF HYUNDAI H1 07|3|69.49|0|208.47|2023-10-01 00:00:00|H1
104337|2|KITPISRIO-020|KIT PISTON Y ANILLO KIA RIO 1.5 0.20 (050)|10|103.47|0|1034.70|2023-10-01 00:00:00|RIO
104338|1|35170-37100-SE|SENSOR TPS KIA SPORTAGE 2.7/ OPTIMA SEONG|5|14.09|0|70.45|2023-03-21 00:00:00|SPTFE
104338|2|21930-3K800|BASE MOTOR TRAS. HYUNDAI SONATA 3.3 21930-3K000|3|46.47|0|139.41|2023-03-21 00:00:00|OTROS
104338|3|20910-02H00-OEM|JGO. EMPACADURA KIA PICANTO OEM|3|35.06|0|105.18|2023-03-21 00:00:00|PICAN
104338|4|55550-3E100|ESTOPERA DIFERENCIAL KIA SORENTO|8|8.90|0|71.20|2023-03-21 00:00:00|OTROS
104338|5|58115FDA00-PMC|JGO. PASTILLAS KIA RIO STYLUS PMC|9|20.13|0|181.17|2023-03-21 00:00:00|RIO
104339|1|9783422000|POLEA A/A HYUNDAI ACCENT PEQUENA GTA0740|10|16.42|0|164.20|2023-02-25 00:00:00|ACCEN
104339|2|57100-2B301-REM|BOMBA DIRECCION HYUNDAI SANTA FE 2.7 REMANU|1|119.27|0|119.27|2023-02-25 00:00:00|SPTFE
104339|3|57700-2D000|CAJETIN HIDRAULICO HYUNDAI ELANTRA 01 -|5|242.45|0|1212.25|2023-02-25 00:00:00|ELGTZ
104339|4|KIT-PISSPORTSTD|JGO. PISTON SPORTAGE 2.7 STD|10|231.85|0|2318.50|2023-02-25 00:00:00|OTROS
104340|1|0K72A-32960|CAJETIN HIDRAULICO KIA PREGIO 3.0 KOREA REMANU|3|391.00|0|1173.00|2023-11-08 00:00:00|PREGI
104341|1|23410-26511|JGO. PISTON GETZ 1.6 0.20 FINO|6|113.09|0|678.54|2023-05-31 00:00:00|GETZ
104341|2|25100-38002|BOMBA AGUA HYUNDAI SANTA FE 2.4 / SONATA 2.4 / OPT|3|49.62|0|148.86|2023-05-31 00:00:00|SPTFE
104341|3|0K30C-11210-SEO|BRAZO BIELA KIA RIO 1.5 SEONG|3|32.87|0|98.61|2023-05-31 00:00:00|RIO
104341|4|24810-31720-OEM|POLEA TIEMPO FIJA SPORTAGE 2.7 OEM|8|18.29|0|146.32|2023-05-31 00:00:00|SPTFE
104342|1|27501-22B00-K|JGO. CABLE BUJIA PICANTO|5|10.82|0|54.10|2023-08-19 00:00:00|PICAN
104342|2|25100-3C120|BOMBA AGUA HYUNDAI SONATA 3.3 / SEDONA 3.8 / VERAC|7|76.10|0|532.70|2023-08-19 00:00:00|OTROS
104342|3|36120-23070|AUTOMATICO HYUNDAI TUCSON / KIA SPORTAGE 2.0|1|36.90|0|36.90|2023-08-19 00:00:00|TUCSO
104342|4|24610-22600-CH|JGO. TAQUETES ACCENT 12 PCS|1|86.36|0|86.36|2023-08-19 00:00:00|ACCEN
104343|1|22311-02760-PMC|EMPACADURA CAMARA PICANTO PMC|5|6.19|0|30.95|2023-02-11 00:00:00|PICAN
104343|2|KDX74-33-251|DISCO FRENO RIO STYLUS|8|0.00|0|0.00|2023-02-11 00:00:00|RIO
104343|3|23060-23911-050|JGO. CONCHA BIELA HYUNDAI TUCSON 0.20 (0.50) SEONG|9|8.60|0|77.40|2023-02-11 00:00:00|TUCSO
104343|4|24312-2X000-BA|CORREA TIEMPO KIA RIO BANDO (220 S8M 1096)|4|21.85|0|87.40|2023-02-11 00:00:00|RIO
104343|5|956802B000|SENSOR ABS TRAS RH HYUNDAI SANTA FE 2007|3|0.00|0|0.00|2023-02-11 00:00:00|SPTFE
104344|1|21020-26040-STD|JGO. CONCHA BANCADA ACC/GETZ STD|9|14.31|0|128.79|2023-10-27 00:00:00|GETZ
104344|2|23510-02501|BRAZO BIELA KIA PICANTO|8|39.36|0|314.88|2023-10-27 00:00:00|PICAN
104344|3|21310-39511|BOMBA ACEITE KIA SEDONA 3.5 KOREA|4|201.40|0|805.60|2023-10-27 00:00:00|OTROS
104344|4|22144-2B001-MOB|ESTOPERA ARBOL DE LEVA ACCENT/TUCSON/GETZ MOBIS|3|0.00|0|0.00|2023-10-27 00:00:00|ELGTZ
104344|5|57150-34A00|KIT REPARACION BOMBA DIRECCION  HYUNDAI|2|8.95|0|17.90|2023-10-27 00:00:00|ACCEN
104345|1|20910-03M05|JGO EMPACADURA HYUNDAI i10|2|59.93|0|119.86|2023-07-19 00:00:00|i10
104345|2|23060-23902-PMC|JGO. CONCHA BIELA TUCSON 0.20|7|11.13|0|77.91|2023-07-19 00:00:00|TUCSO
104345|3|58101-4HA50|JGO. PASTILLA DELANTERA H1 09|2|30.64|0|61.28|2023-07-19 00:00:00|H1
104346|1|517504H050|MOZO DELT HYUNDAI H1 09|1|102.34|0|102.34|2023-01-21 00:00:00|H1
104346|2|25472-26001|MANGUERA CODO AGUA HYUNDAI GETZ/ELANTRA 1.6|5|6.95|0|34.75|2023-01-21 00:00:00|ELGTZ
104346|3|23040-38200|JGO. ANILLO HYUNDAI H1 07 STD|9|42.55|0|382.95|2023-01-21 00:00:00|H1
104346|4|25380-1F380-K|ELECTROVENTILADOR KIA SPORTAGE 2.7 HAN KOREA|7|0.00|0|0.00|2023-01-21 00:00:00|SPTFE
104346|5|EMZ-5311|JGO. VALVULA ESCAPE KIA PREGIO 3.0 4PZ|2|31.54|0|63.08|2023-01-21 00:00:00|PREGI
104347|1|59770-2E000|GUAYA FRENO DE MANO RH HYUNDAI TUCSON|5|25.96|0|129.80|2023-08-27 00:00:00|TUCSO
104347|2|54530-3B000-KP|MUNON HYUNDAI HYUNDAI SANTA FE TODAS KP|8|10.98|0|87.84|2023-08-27 00:00:00|SPTFE
104347|3|0K30C-11210|BRAZO BIELA KIA RIO STYLUS 1.5|1|42.87|0|42.87|2023-08-27 00:00:00|RIO
104347|4|23060-22960-025|JGO. CONCHA BIELA  HYUNDAI ACC/GETZ 0.10 (0.25) SEONG|9|9.06|0|81.54|2023-08-27 00:00:00|ELGTZ
104348|1|23040-26160-STD|JGO. ANILLO GETZ 1.6 STD FINO|8|22.52|0|180.16|2023-05-27 00:00:00|ELGTZ
104349|1|KITPISTUC-STD|KIT PISTON Y ANILLO HYUNDAI TUCSON STD 2MM|10|109.38|0|1093.80|2023-04-04 00:00:00|TUCSO
104349|2|24350-23800-TKC|ENGRANAJE CVVT HYUNDAI TUCSON KOR|3|96.60|0|289.80|2023-04-04 00:00:00|TUCSO
104349|3|23410-23AA1-STD|JGO. PISTON HYUNDAI TUCSON STD TIK 2H820400 2MM|6|92.00|0|552.00|2023-04-04 00:00:00|TUCSO
104349|4|24312-3C100|CADENA TIEMPO HYUNDAI SONATA 3.3|6|56.80|0|340.80|2023-04-04 00:00:00|OTROS
104350|1|24441-26020|EMPACADURA TAPA VALVULA GETZ 1.6|3|5.21|0|15.63|2023-01-14 00:00:00|ELGTZ
104350|2|58510-2B300-SE|BOMBA FRENO HYUNDAI SANTA FE 06-09 SEONG|6|57.50|0|345.00|2023-01-14 00:00:00|SPTFE
104351|1|TAPARADIADOR|TAPA RADIADOR MALA|1|3.77|0|3.77|2023-12-23 00:00:00|ESTO
104351|2|KITPISSPTGE-020|KIT PISTON Y ANILLO KIA SPORTAGE 2.7 0.20 (0.50)|10|217.73|0|2177.30|2023-12-23 00:00:00|SPTFE
104352|1|57170-2D101-DHM|CORREA DIRECCION HYUNDAI TUCSON SEONG|1|3.16|0|3.16|2023-05-08 00:00:00|TUCSO
104352|2|83651-1F000-KP|MANILLA DEL. RH SPORTAGE 2.7|2|11.27|0|22.54|2023-05-08 00:00:00|SPTFE
104352|3|51830-44000|ESTOPERA RUEDA DELT H1 07 T/A|1|0.00|0|0.00|2023-05-08 00:00:00|H1
104352|4|24312-23202-OEM|CORREA TIEMPO TUCSON ORIGINAL|10|0.00|0|0.00|2023-05-08 00:00:00|TUCSO
104353|1|23040-23902|JGO. ANILLO TUCSON 0.20 (0,50) GRUESO|7|37.34|0|261.38|2023-04-07 00:00:00|TUCSO
104354|1|21811-4A200|BASE MOTOR RH/LH HYUNDAI H1 07 (4A000)|6|19.70|0|118.20|2023-07-31 00:00:00|H1
104354|2|25310-2B100|RADIADOR HYUNDAI SANTA FE 2.7|1|189.11|0|189.11|2023-07-31 00:00:00|SPTFE
104355|1|21811-4A200|BASE MOTOR RH/LH HYUNDAI H1 07 (4A000)|9|19.70|0|177.30|2023-11-01 00:00:00|H1
104355|2|0K72A-34830|BUJE PEQ. MESETA SUP. DEL. KIA PREGIO 3.0|4|5.31|0|21.24|2023-11-01 00:00:00|PREGI
104355|3|86811-1C000-SEO|CARTER GUARDAFANGO DEL. LH HYUNDAI GETZ SEONG|3|13.80|0|41.40|2023-11-01 00:00:00|ELGTZ
104355|4|0K65A-10104A|JGO. GUIA VALVULA PREGIO|8|37.79|0|302.32|2023-11-01 00:00:00|PREGI
104356|1|0K201-11312.|ESTOPERA TRASERA CIGUENAL KIA RIO 1.5 ORIG|5|3.53|0|17.65|2023-07-29 00:00:00|RIO
104357|1|25380-1F380-K|ELECTROVENTILADOR KIA SPORTAGE 2.7 HAN KOREA|8|0.00|0|0.00|2023-01-18 00:00:00|SPTFE
104357|2|28164-25000|SENSOR MAF CARENS/OPTIMA 2.0 CADENA|4|80.50|0|322.00|2023-01-18 00:00:00|OTROS
104357|3|0K20312101A|JGO. TAQUETE KIA RIO 1.5 16PCS KOREA (0K24712101)|6|126.67|0|760.02|2023-01-18 00:00:00|RIO
104357|4|31110-1D000|BOMBA GASOLINA KIA CARENS|6|145.83|0|874.98|2023-01-18 00:00:00|OTROS
104357|5|21020-2G000|JGO. CONCHA BANCADA HYUNDAI H1 09 0.20 (0.50)|9|27.32|0|245.88|2023-01-18 00:00:00|H1
104358|1|25414-3K200|MANGUERA SUPERIOR RADIADOR SONATA 3.3|5|20.13|0|100.65|2023-12-16 00:00:00|OTROS
104358|2|HDK-073-KP|KIT DE EMBRAGUE ELANTRA 2.0 KP|9|83.28|0|749.52|2023-12-16 00:00:00|ELGTZ
104358|3|24410-02550-OEM|TENSOR KIA PICANTO GATES|9|18.34|0|165.06|2023-12-16 00:00:00|PICAN
104358|4|58315-FDA01-SEO|JGO. BANDAS FRENO KIA RIO STYLUS SEONG|5|19.29|0|96.45|2023-12-16 00:00:00|RIO
104359|1|42620-39051-TKC|SENSOR ENTRADA CAJA HYUNDAI TUCSON/ELANTRA/SPORTAG|10|19.15|0|191.50|2023-10-14 00:00:00|TUCSO
104359|2|39210-37543|SENSOR OXIGENO KIA SPORTAGE 2.7 LH|10|56.21|0|562.10|2023-10-14 00:00:00|SPTFE
104359|3|25215-4Z020-OEM|CORREA  ALTERNADOR PREGIO MOBIS|10|0.00|0|0.00|2023-10-14 00:00:00|PREGI
104360|1|170753|TAPA RADIADOR YARIS|9|9.05|0|81.45|2023-04-01 00:00:00|OTROS
104360|2|0VNY-11SF0-SEON|JGO. CONCHA BIELA KIA PREGIO 0.10 (0.25) SEONG|10|6.91|0|69.10|2023-04-01 00:00:00|PREGI
104360|3|0K65B-10220B|TAPA VALVULA KIA PREGIO KOREA|4|34.39|0|137.56|2023-04-01 00:00:00|PREGI
104361|1|24810-23011|POLEA TIEMPO TUCSON VALEO K6124|9|16.61|0|149.49|2023-03-12 00:00:00|TUCSO
104361|2|0K72A-17-250A|ARO SINC. CAJA 1RA/2DA KIA PREGIO|4|0.00|0|0.00|2023-03-12 00:00:00|PREGI
104361|3|28113-2F800-SEO|FILTRO AIRE KIA CERATO|8|11.29|0|90.32|2023-03-12 00:00:00|OTROS
104361|4|25412-2E100-SE|MANGUERA RAD. INF. HYUNDAI TUCSON SEONG|10|12.08|0|120.80|2023-03-12 00:00:00|TUCSO
104362|1|21030-3C100|JGO. SEPARADOR AXIAL STD HYUNDAI SONATA 3.3|6|14.02|0|84.12|2023-12-22 00:00:00|OTROS
104362|2|24410-37100-DHM|TENSOR HIDRAULICO KIA SPORTAGE 2.7 GMB GHAT-100|4|69.77|0|279.08|2023-12-22 00:00:00|SPTFE
104362|3|56820-2E000|TERMINAL HYUNDAI TUCSON LH|3|13.80|0|41.40|2023-12-22 00:00:00|TUCSO
104362|4|23410-23942-050|JGO. PISTON HYUNDAI TUCSON 0.20 (0.50) FINO|6|71.42|0|428.52|2023-12-22 00:00:00|TUCSO
104363|1|57530-FD000|MANGUERA SUCCION DH RIO|2|0.00|0|0.00|2023-10-16 00:00:00|RIO
104364|1|25460-26000-SEO|TUBO AGUA HYUNDAI ELANTRA/GETZ SEONG|9|11.64|0|104.76|2023-08-22 00:00:00|ELGTZ
104365|1|57150-2E000|ENVASE RESERVORIO DIRECCION TUCSON|6|20.94|0|125.64|2023-10-25 00:00:00|TUCSO
104365|2|21810-2C300|BASE MOTOR RH HYUNDAI ELANTRA PMC|1|53.52|0|53.52|2023-10-25 00:00:00|ELGTZ
104365|3|54660-4H100|AMORTIGUADOR DEL. RH HYUNDAI H1 09 (4H000)|6|79.74|0|478.44|2023-10-25 00:00:00|H1
104366|1|KITCADEH1KOREA|KIT CADENA HYUNDAI H1 KOREANO+INA (6 PIEZAS)|2|162.13|0|324.26|2023-11-21 00:00:00|H1
104366|2|41100-22715|DISCO DE EMBRAGUE GETZ 1.6|1|65.15|0|65.15|2023-11-21 00:00:00|ELGTZ
104366|3|0K71E-16520|HORQUILLA KIA PREGIO|10|11.39|0|113.90|2023-11-21 00:00:00|PREGI
104367|1|23510-02501|BRAZO BIELA KIA PICANTO|3|39.36|0|118.08|2023-12-18 00:00:00|PICAN
104367|2|24370-2G750|CONJUNTO CVVT ESC SANTA FE 2015|2|114.23|0|228.46|2023-12-18 00:00:00|OTROS
104367|3|21310-02552|BOMBA ACEITE KIA PICANTO 2009|5|94.82|0|474.10|2023-12-18 00:00:00|PICAN
104367|4|KDX74-33-251|DISCO FRENO RIO STYLUS|4|0.00|0|0.00|2023-12-18 00:00:00|RIO
104368|1|52730-3K000|MOZO TRASERO HYUNDAI SONATA 3.3|3|87.85|0|263.55|2023-12-27 00:00:00|OTROS
104368|2|21020-3C930|JGO. CONCHA BANCADA 0.25 SONATA 3.3|5|57.76|0|288.80|2023-12-27 00:00:00|OTROS
104368|3|4PK970|CORREA A/A KIA RIO 1.5|7|7.23|0|50.61|2023-12-27 00:00:00|RIO
104368|4|0K3Y0-11-SC0-10|JGO. ANILLO KIA RIO 1.5 0.40 (1.00) TIK R2K75510|9|29.64|0|266.76|2023-12-27 00:00:00|RIO
104369|1|0KFY0-11-SG0|JGO. CONCHA BANCADA KIA SPORTAGE 2.0 STD 01-03|4|19.21|0|76.84|2023-09-27 00:00:00|SPTFE
104369|2|0K65A-14-830|MANGUERA BOMBA VACIO ALTERNADOR ACEITE KIA PREGIO|5|11.04|0|55.20|2023-09-27 00:00:00|PREGI
104369|3|6PK2100|CORREA UNICA SANTA FE 27 07-09|9|34.20|0|307.80|2023-09-27 00:00:00|MITSU
104369|4|0K1Y011-SGO-050|JGO. CONCHA BANCADA KIA RIO 0.20 (0.50)|5|0.00|0|0.00|2023-09-27 00:00:00|OTROS
104370|1|24355-25000-SE|VALVULA OCV HYUNDAI H1 09/NEW CARENS|5|49.55|0|247.75|2023-01-13 00:00:00|H1
104371|1|23120-02570|ENGRANAJE CIGUE�AL KIA PICANTO CUADRANTE|9|10.73|0|96.57|2023-01-11 00:00:00|PICAN
104371|2|54610-1D000-SEO|BASE AMORT. DEL. LH KIA OPTIMA 07 / CARENS 06-|10|0.00|0|0.00|2023-01-11 00:00:00|OTROS
104371|3|43119-39011|ESTOPERA CAJA TUCSON/SPT/ELAN 41X61X8.1X12.9|7|6.33|0|44.31|2023-01-11 00:00:00|TUCSO
104371|4|57100-4H200-SE|BOMBA DIRECCION HYUNDAI H1 09 SEONG|9|151.27|0|1361.43|2023-01-11 00:00:00|H1
104372|1|27301-26640|BOBINA ENCENDIDO KIA RIO CVVT 1.6 / ACCENT 1.6|7|19.14|0|133.98|2023-06-30 00:00:00|OTROS
104373|1|KHBK-105RU22HAN|KIT TIEMPO GETZ 1.6/ELANTRA HAN KOREA|6|0.00|0|0.00|2023-11-17 00:00:00|ELGTZ
104374|1|27501-22B00|JGO. CABLE BUJIA  HYUNDAI ACCENT/GETZ 1.3|2|10.22|0|20.44|2023-02-24 00:00:00|ACCEN
104374|2|SETCADETENCVVT|SET CADENA LEVA + TENSOR HIDR ACC/RIO CVVT 1.6 2 P CS 24321-26701 + 24410-26800|7|44.51|0|311.57|2023-02-24 00:00:00|ACCEN
104374|3|39210-3C100|SENSOR DE OXIGENO DEL. LH HYUNDAI SONATA 3.3|1|45.43|0|45.43|2023-02-24 00:00:00|OTROS
104374|4|21930-38601|BASE MOTOR TRAS. HYUNDAI SONATA 01-05|3|0.00|0|0.00|2023-02-24 00:00:00|OTROS
104374|5|23040-23972-STT|JGO. ANILLO TUCSON STD TIK R2H82040|5|22.85|0|114.25|2023-02-24 00:00:00|TUCSO
104375|1|54552-3K000|BUJE PEQ. MESETA INF. DEL. HYUNDAI SONATA 3.3|3|6.70|0|20.10|2023-04-30 00:00:00|OTROS
104375|2|21421-25000|ESTOPERA DELT CIG H1 09/ NEW CARENS|2|7.48|0|14.96|2023-04-30 00:00:00|H1
104375|3|0K30A-43400C|BOMBA FRENO KIA RIO STYLUS|4|359.04|0|1436.16|2023-04-30 00:00:00|RIO
104375|4|24355-3C200|VALVULA OCV SORENTO 3.8 RH/ SONATA 3.3|7|51.75|0|362.25|2023-04-30 00:00:00|OTROS
104376|1|KITPISSPTGE-020|KIT PISTON Y ANILLO KIA SPORTAGE 2.7 0.20 (0.50)|1|217.73|0|217.73|2023-04-22 00:00:00|SPTFE
104376|2|20910-2CA00-SEO|JGO. EMPACADURA HYUNDAI H1 09 SEONG|7|38.43|0|269.01|2023-04-22 00:00:00|H1
104377|1|51715-2D310|DISCO FRENO DEL. HYUNDAI ELANTRA XD 51712-2D300|5|64.98|0|324.90|2023-09-15 00:00:00|ELGTZ
104377|2|KKY01-32280-DHM|TERMINAL KIA RIO/PICANTO SEONG|2|9.08|0|18.16|2023-09-15 00:00:00|RIO
104378|1|54611-07000-SEO|BASE AMORT. DEL. RH/LH KIA PICANTO SEONG|6|6.85|0|41.10|2023-10-03 00:00:00|PICAN
104378|2|98510-3E000-SEO|BOMBA LIMPIA PARABRISAS HYUNDAI SANTA FE / TUCSON|2|10.75|0|21.50|2023-10-03 00:00:00|SPTFE
104378|3|21810-2E000-CH|BASE MOTOR RH HYUNDAI TUCSON (2E200)|7|50.85|0|355.95|2023-10-03 00:00:00|TUCSO
104379|1|0K201-11312|ESTOPERA TRASERA CIGUENAL KIA RIO (AZUL)|5|8.63|0|43.15|2023-07-08 00:00:00|RIO
104379|2|21810-3K850|BASE MOTOR RH HYUNDAI SONATA 3.3|8|67.42|0|539.36|2023-07-08 00:00:00|OTROS
104379|3|24410-23400-VAL|TENSOR TIEMPO ELANTRA 2.0 LISO K6123|9|18.70|0|168.30|2023-07-08 00:00:00|ELGTZ
104380|1|24312-02270-BA|CORREA TIEMPO KIA PICANTO BANDO (101B-YU20)|2|21.31|0|42.62|2023-12-23 00:00:00|PICAN
104380|2|HDK-169|KIT EMBRAGUE HYUNDAI H1 2009 23 ESTRIAS(VALEO)|3|200.15|0|600.45|2023-12-23 00:00:00|H1
104380|3|22212-26600-SEO|VALVULA ESC. HYUNDAI GETZ 1.6/ELAN 1.6 SEONG|4|3.99|0|15.96|2023-12-23 00:00:00|ELGTZ
104381|1|83660-4A500-SEO|MANILLA EXT. PUERTA CORREDIZA HYUNDAI H1 SEONG|5|11.50|0|57.50|2023-10-12 00:00:00|H1
104381|2|93490-1F000-TKC|CABLE ESPIRAL KIA SPORTAGE/SORENTO 02-06|2|22.95|0|45.90|2023-10-12 00:00:00|SPTFE
104381|3|25380-07000|ELECTROVENTILADOR KIA PICANTO|7|68.28|0|477.96|2023-10-12 00:00:00|PICAN
104382|1|51750-FD000|MOSO DELANTERO RIO STYLUS|8|35.54|0|284.32|2023-03-21 00:00:00|RIO
104382|2|23040-26101-05T|JGO. ANILLO HYUNDAI GETZ 1.6/ELAN 1.6 0.20 (0.50) TIK R2H7 2.5|1|27.34|0|27.34|2023-03-21 00:00:00|ELGTZ
104382|3|21810-4D500|BASE MOTOR RH KIA SEDONA 3.8|3|0.00|0|0.00|2023-03-21 00:00:00|OTROS
104382|4|23410-37317-075|JGO. PISTON KIA SPORTAGE 2.7 0.30 (0.75) TIK 2H867300|10|172.50|0|1725.00|2023-03-21 00:00:00|SPTFE
104382|5|27501-37A00|JGO. CABLE BUJIA KIA SPORTAGE 2.7|9|33.93|0|305.37|2023-03-21 00:00:00|SPTFE
104383|1|ESTO-343|ESTOPERA DELANTERA CIGUE�AL RIO 1.5|2|1.31|0|2.62|2023-02-03 00:00:00|RIO
104383|2|82650-FD010XX|MANILLA EXT. LH KIA RIO STYLUS SEONG|4|10.93|0|43.72|2023-02-03 00:00:00|RIO
104384|1|97619-FD000-SEO|FILTRO A/A KIA RIO STYLUS SEONG|5|6.33|0|31.65|2023-10-08 00:00:00|RIO
104384|2|24410-25001|TENSOR CADENA TIEMPO SONATA/CERAT/H1/SOR/SEDON|3|53.48|0|160.44|2023-10-08 00:00:00|OTROS
104384|3|22311-37320|EMPACADURA CAMARA RH SPORTAGE 2.7/STA FE GOLD|8|11.66|0|93.28|2023-10-08 00:00:00|SPTFE
104384|4|GT10170|POLEA TIEMPO GETZ 1.6 GMB|1|26.25|0|26.25|2023-10-08 00:00:00|ELGTZ
104385|1|KITRODPRE-REE|KIT RODAMIENTO DEL. PREGIO (INT+EXT)|3|26.08|0|78.24|2023-03-05 00:00:00|PREGI
104386|1|22211-26600|JGO. VALVULA ADM GETZ/ELANTRA 1.6 PAQ8|1|23.64|0|23.64|2023-03-02 00:00:00|ELGTZ
104386|2|24211-35500-SEO|ENGRANAJE LEVA KIA SPORTAGE 2.7 SEONG|10|21.62|0|216.20|2023-03-02 00:00:00|SPTFE
104386|3|KS66410270|JGO. DE EMPACADURA SORENTO 3.8/SEDONA/VERACRUZ|7|220.33|0|1542.31|2023-03-02 00:00:00|OTROS
104386|4|0K60C-23-570-SE|FILTRO GASOIL KIA PREGIO 3.0/H100 CON SENSOR SEONG|2|14.43|0|28.86|2023-03-02 00:00:00|PREGI
104386|5|23356-38020|CORREA BALANCEADORA H1 65 DTS|1|8.31|0|8.31|2023-03-02 00:00:00|H1
104387|1|35310-22600-TKC|INYECTOR HYUNDAI GETZ 1.6/ELANTRA|6|22.13|0|132.78|2023-02-20 00:00:00|ELGTZ
104387|2|31110-2E000-PMC|BOMBA GASOLINA HYUNDAI TUCSON PMC|3|126.82|0|380.46|2023-02-20 00:00:00|TUCSO
104388|1|20910-26E00-SEO|JGO. EMPACADURA GETZ 1.6/ ELANTRA 1.6 SEONG|2|23.12|0|46.24|2023-01-19 00:00:00|ELGTZ
104389|1|22311-3E150-SEO|EMPACADURA CAMARA RH HYUNDAI SANTA FE 2.7|10|9.97|0|99.70|2023-03-29 00:00:00|SPTFE
104389|2|41610-2F110|BOMBA CLUTCH SUP. KIA CERATO (KCC060CG)|7|53.80|0|376.60|2023-03-29 00:00:00|OTROS
104389|3|35102-02910|SENSOR TPS KIA PICANTO / 3517002000|5|17.76|0|88.80|2023-03-29 00:00:00|PICAN
104389|4|25100-39010|BOMBA AGUA KIA SEDONA 3.5 39012|5|88.52|0|442.60|2023-03-29 00:00:00|OTROS
