codart|nomart|grupo|marca|precio_a|precio_b|precio_d|codfam|stk01|stk06|alterno
25310-4F110|RADIADOR HYUNDAI H100|OTROS|00154|0.0000|146.3200|50.9600|KOREA|||
24315-42200|CORREA TIEMPO HYUNDAI H100 163DTS|OTROS|00139|0.0000|30.6300|9.4900|KOREA|||
24317-42020|TENSOR TIEMPO HYUNDAI H100|OTROS|00002|0.0000|16.7000|6.2800|KOREA|||
22211-42220|VALVULA DE ADMISION H100|OTROS|00005|0.0000|4.2500|1.5000|KOREA|||
23356-42500|CORREA BALANCEADORA H100|OTROS|00139|0.0000|10.6600|4.0100|KOREA|||
23357-42030|TENSOR CORREA BALANECEADORA H100|OTROS|00002|0.0000|17.7800|5.2800|KOREA|||
22100-42931|CAMARA MOTOR HYUNDAI H100|OTROS|00138|0.0000|429.4200|171.7700|KOREA|||
22311-41515|EMPACADURA CAMARA HYUNDAI H100|OTROS|00002|0.0000|9.0300|2.9900|KOREA|||
94650-42051|SENSOR TEMPERATURA H100|OTROS|00147|0.0000|8.0900|2.1000|KOREA|||
39220-42700|SENSOR TEMPERATURA ELECTRO H100|OTROS|00147|0.0000|8.0900|2.4900|KOREA|||
41300-4A020|PRENSA EMBRAGUE H100|OTROS|00052|0.0000|52.2500|18.4300|KOREA|||
41100-4B080|DISCO EMBRAGUE H100|OTROS|00052|0.0000|74.2000|25.4700|KOREA|||
56820-47500|TERMINAL HYUNDAI H100|OTROS|00002|0.0000|11.8500|3.5400|KOREA|||
57730-4F000|ROTULA HYUNDAI H100|OTROS|00002|0.0000|11.8500|3.8400|KOREA|||
54510-4B001|MESETA LH HYUNDAI H100|OTROS|00002|0.0000|59.2300|19.7900|KOREA|||
54540-4B001|MESETA RH HYUNDAI H100|OTROS|00002|0.0000|59.2300|19.5400|KOREA|||
21830-2F300|BASE CAJA LH SPECTRA 03-09|OTROS|00153|0.0000|32.7300|12.3100|KOREA|||
31911-3E700|FILTRO GASGOLINA KIA SORENTO|OTROS|00007|0.0000|13.4600|4.4800|KOREA|||
0K65A-13430A|TUBERIA INYECTORES KIA PREGIO 3.0|PREGI|00122|0.0000|27.1500|2.4800|KOREA|||
25441-26100|TAPA ENVASE AGUA GETZ/PICANTO/ STA FE|ELGTZ|00140|0.0000|2.7000|0.7400|KOREA|||
24321-37100-K|CADENA LEVA KIA SPORTAGE 2.7|SPTFE|00159|0.0000|11.3500|4.5400|KOREA|||
82660-2E000|MANILLA EXT. TUCSON RH KOREA|TUCSO|00007|0.0000|9.7000|3.7700|KOREA|||
82610-2E000-K|MANILLA INT. TUCSON LH KOREA|TUCSO|00007|0.0000|8.7600|2.7800|KOREA|||
25460-23000-MOB|TUBO DE AGUA TUCSON MOBIS|TUCSO|00004|0.0000|16.1500|4.6200|KOREA|||
41700-4H100|BOMBIN CLUTCH INF HYUNDAI H100/H1 09 CADENA KO0980|H1|00069|0.0000|22.1600|8.8400|KOREA|||
23410-2G200|JGO. PISTON STD HYUNDAI H1 09|OTROS|00002|0.0000|124.3800|33.0000|KOREA|||
41610-2F110|BOMBA EMBRAGUE SUP. KIA CERATO|OTROS|00069|0.0000|37.3000|12.4000|KOREA|||
21811-2B000|BASE MOTOR RH SANTA FE 2007|SPTFE|00181|0.0000|81.6300|32.5600|KOREA|||
21930-2B500|BASE MOTOR TRASERA SANTA FE 07-09|SPTFE|00092|0.0000|52.8100|18.3200|KOREA|||
24410-2B000|GUIA PATIN 1 KIA CERATO|OTROS|00004|0.0000|11.6000|4.3600|KOREA|||
41610-2E005-K|BOMBA CLUTCH SUP. TUCSON|TUCSO|00183|0.0000|25.0700|10.0000|KOREA|||
51750-2D000-K|MOSO DELANTERO ELANTRA|ELGTZ|00137|0.0000|24.0700|8.1500|KOREA|||
41700-4H100-K|BOMBIN CLUTCH INF EMBRAGUE H100/H1 09 CADENA X2|H1|00114|0.0000|19.5000|5.8800|KOREA|||
25281-37120-OEM|TENSOR CORREA UNICA SPORTAGE 2.7 OEM|SPTFE|00127|0.0000|48.8100|18.3500|KOREA|||
21310-25001|BOMBA ACEITE KIA NEW CARENS 2.0 / OPTIMA 2.0|OTROS|00002|0.0000|93.4400|32.9300|KOREA|||
21352-3C500|ESTOPERA BOMBA ACEITE SONATA 3.3/ AZERA 3.3|OTROS|00064|0.0000|5.6700|1.1800|KOREA|||
21810-3K850|BASE MOTOR RH SONATA 3.3|OTROS|00095|0.0000|47.6000|17.6800|KOREA|||
21910-3K800|BASE MOTOR DELANTERA SONATA 3.3 21910-3K050|OTROS|00002|0.0000|29.0600|8.6200|KOREA|||
21830-3K800|BASE MOTOR CAJA LH SONATA 3.3|OTROS|00095|0.0000|42.3100|15.6500|KOREA|||
21930-3K800|BASE MOTOR TRASERA SONATA 3.3 21930-3K000|OTROS|00002|0.0000|33.9700|9.5600|KOREA|||
22311-3C100|EMPACADURA CAMARA LH SONATA 3.3 3CAA0|OTROS|00002|0.0000|14.3400|3.7800|KOREA|||
22311-3C120|EMPACADURA CAMARA RH SONATA 3.3 3CAB0|OTROS|00002|0.0000|14.3400|3.7800|KOREA|||
21020-3C131|JGO. CONCHA BANCADA STD SONATA 3.3/ AZERA|OTROS|00171|0.0000|35.4800|9.0700|KOREA|||
21030-3C100|JGO. SEPARADOR AXIAL STD SONATA 3.3|OTROS|00171|0.0000|10.2400|1.9900|KOREA|||
24350-3C100|CONJUNTO CVVT SONATA 3.3/ SORENTO / SEDO|OTROS|00159|0.0000|124.5000|44.5900|KOREA|||
22211-3C810|VALVULA ADMISION SONATA 3.3/SOREN/SEDO 3.8 3C811|OTROS|00191|0.0000|4.1200|1.4700|KOREA|||
22212-3C200|VALVULA ESCAPE SONATA 3.3/SOREN/SEDO 3.8 3C100|OTROS|00005|0.0000|4.1200|1.6600|KOREA|||
22224-3C100|GOMA VALVULA SONATA 3.3/SOREN/SEDO 3.8 1411BHA|OTROS|00110|0.0000|1.6200|0.3800|KOREA|||
25100-3C120|BOMBA AGUA SONATA 3.3/SEDONA 3.8/VERACRUZ|OTROS|00066|0.0000|66.5200|20.6800|KOREA|||
25310-3K280|RADIADOR HYUNDAI SONATA 3.3|OTROS|00007|0.0000|138.6000|46.1700|KOREA|||
25414-3K200|MANGUERA SUPERIOR RADIADOR SONATA 3.3|OTROS|00002|0.0000|16.8400|4.5700|KOREA|||
97606-3L180|CONDENSADOR A/A SONATA 3.3|OTROS|00154|0.0000|112.2100|37.6000|KOREA|||
39300-38200|SENSOR MAP SONATA 3.3/STA FE/H1/OPT 2.7|SPTFE|00190|0.0000|21.0400|5.9700|KOREA|||
35310-3C000|INYECTOR SONATA 3.3/SORENTO 3.8/SEDONA|OTROS|00127|0.0000|28.1800|9.4400|KOREA|||
39210-3C400|SENSOR DE OXIGENO TRAS. LH SONATA 3.3|OTROS|00138|0.0000|41.2700|13.9000|KOREA|||
39210-3C100|SENSOR DE OXIGENO DEL. LH SONATA 3.3|OTROS|00138|0.0000|41.2700|13.9000|KOREA|||
37301-3C000|BOBINA SEDONA/SORENTO/NEW CARE/ SONATA 3.3|OTROS|00002|0.0000|29.0600|8.9000|KOREA|||
37300-3C120|ALTERNADOR SONATA 3.3/ SORENTO 3.8|OTROS|00138|0.0000|171.4400|58.2600|KOREA|||
54420-3F601|MESETA SUP. RH SONATA 3.3|OTROS|00002|0.0000|52.0000|12.6700|KOREA|||
54410-3F601|MESETA SUP. LH SONATA 3.3|OTROS|00002|0.0000|52.0000|12.6700|KOREA|||
54430-3F600|MUNON SUP. SONATA 3.3|OTROS|00002|0.0000|14.5400|4.0600|KOREA|||
54630-3L000|BASE AMORTIGUADOR SONATA 3.3|OTROS|00002|0.0000|13.9100|4.2200|KOREA|||
54830-3L000|BIELETA HYUNDAI SONATA 3.3 54830-3K010|OTROS|00002|0.0000|12.2800|3.0500|KOREA|||
56820-3K510|TERMINAL RH HYUNDAI SONATA 3.3 3K010|OTROS|00002|0.0000|18.5000|6.5100|KOREA|||
56820-3K500|TERMINAL LH HYUNDAI SONATA 3.3|OTROS|00002|0.0000|18.5000|6.5100|KOREA|||
21830-2B600|BASE CAJA LH HYUNDAI SANTA FE 2.7|SPTFE|00181|0.0000|70.1900|25.0900|KOREA|||
23124-3E010|DAMPER HYUNDAI SANTA FE 2.7|SPTFE|00004|0.0000|65.4600|27.8700|KOREA|||
23510-3E101|BRAZO BIELA HYUNDAI SANTA FE 2.7|OTROS|00159|0.0000|52.6600|17.4600|KOREA|||
24411-3E000|TENSOR CADENA LEVA SANTA FE 2.7/SPORTAGE 2.7|SPTFE|00074|0.0000|34.9600|12.7500|KOREA|||
22211-3E000|VALVULA ADMISION SANTA FE 2.7|SPTFE|00005|0.0000|4.1200|1.4700|KOREA|||
22212-3E000|VALVULA ESCAPE SANTA FE 2.7|SPTFE|00005|0.0000|4.1200|1.6800|KOREA|||
25212-3E000|CORREA UNICA SANTA FE 2.7 BANDO 6PK2056|SPTFE|00124|0.0000|19.3700|6.8100|KOREA|||
25100-3E001|BOMBA AGUA HYUNDAI SANTA FE 2.7|SPTFE|00163|0.0000|48.2000|18.8400|KOREA|||
97730-2B100|ELECTROVENTILADOR A/A SANTA FE 2.7|SPTFE|00154|0.0000|79.1700|29.8600|KOREA|||
25380-2B100|ELECTROVENTILADOR RAD SANTA FE 2.7|SPTFE|00154|0.0000|96.3700|34.4500|KOREA|||
25411-2B100|MANGUERA SUP. RADIADOR SANTA FE 2.7|SPTFE|00095|0.0000|14.5000|4.5400|KOREA|||
25412-2B100|MANGUERA INF. RADIADOR SANTA FE 2.7|SPTFE|00095|0.0000|16.5000|5.2600|KOREA|||
25310-2B100|RADIADOR HYUNDAI SANTA FE 2.7|SPTFE|00154|0.0000|138.2200|56.2700|KOREA|||
28113-2B000|FILTRO AIRE MOTOR SANTA FE 2.7|SPTFE|00002|0.0000|8.5000|2.0900|KOREA|||
39250-3E120|SENSOR DETONACION LH SANTA FE 2.7|SPTFE|00159|0.0000|24.5700|6.0000|KOREA|||
39250-3E110|SENSOR DETONACION RH SANTA FE 2.7|SPTFE|00159|0.0000|24.5700|6.0000|KOREA|||
39220-3C100|SENSOR TEMPERATURA ACEITE SANTA FE 2.7|SPTFE|00084|0.0000|13.7400|2.7400|KOREA|||
39180-3E100|SENSOR POSICION CIGUENAL SANTA FE/OPTI 2.7|SPTFE|00159|0.0000|25.5000|5.9700|KOREA|||
31110-2B000|BOMBA GASOLINA HYUNDAI SANTA FE 2.7|OTROS|00002|0.0000|118.9400|36.7800|KOREA|||
58302-2BA40|JGO. PASTILLA TRASERA SANTA FE 2.7|SPTFE|00007|0.0000|18.0300|5.5600|KOREA|||
54660-2B200|AMORTIGUADOR DEL. RH SANTA FE 2.7|OTROS|00002|0.0000|66.7600|24.3600|KOREA|||
54650-2B200|AMORTIGUADOR DEL. LH SANTA FE 2.7|OTROS|00002|0.0000|66.7600|24.1600|KOREA|||
55310-2B211|AMORTIGUADOR TRASERO SANTA FE 2.7|OTROS|00002|0.0000|45.2300|15.9100|KOREA|||
57100-2B301|BOMBA DIRECCION HYUNDAI SANTA FE 2.7|OTROS|00002|0.0000|159.7500|51.8200|KOREA|||
24312-3C100|CADENA TIEMPO SONATA 3.3|OTROS|00122|0.0000|41.5100|13.5800|KOREA|||
39310-3C100|SENSOR POSICION CIGUENAL SONATA 3.3|OTROS|00159|0.0000|20.9200|5.3500|KOREA|||
31911-09000|FILTRO GASOLINA SONATA 3.3|OTROS|00007|0.0000|14.4300|5.0200|KOREA|||
52730-3K000|MOSO TRASERO SONATA 3.3|OTROS|00114|0.0000|49.5000|23.6800|KOREA|||
25281-3E000|TENSOR CORREA UNICA SANTA FE 2.7|SPTFE|00126|0.0000|37.4400|13.3400|KOREA|||
58101-2BA00|JGO. PASTILLA DEL. SANTA FE 2.7 2BA010|SPTFE|00137|0.0000|21.1700|8.2200|KOREA|||
51716-2B050|PUNTA DE EJE RH SANTA FE 2.7|OTROS|00137|0.0000|70.5300|21.9200|KOREA|||
51715-2B050|PUNTA DE EJE LH SANTA FE 2.7|OTROS|00137|0.0000|70.5300|23.9600|KOREA|||
51750-2B010|MOSO TRASERO SANTA FE 2.7|SPTFE|00137|0.0000|76.7800|25.9400|KOREA|||
23124-3C100|DAMPER HYUNDAI SONATA 3.3|OTROS|00007|0.0000|59.5400|16.0100|KOREA|||
24840-3E000-OEM|TENSOR DE TIEMPO SANTA FE 2.7 GATES|SPTFE|00031|0.0000|68.2900|25.6800|KOREA|||
24110-3E010|CORREA TIEMPO SANTA FE 219D|SPTFE|00124|0.0000|25.7500|12.6400|KOREA|||
28164-23720|SENSOR MAF TUCSON|TUCSO|00172|0.0000|58.0700|20.7700|KOREA|||
101YU20|CORREA TIEMPO KIA PICANTO|MITSU|00099|0.0000|12.9300|7.2000|OTROS|||
DISCO+COLLA|SET DISCO EMBRAGUE + COLLARIN H1 2007|H1|00023|0.0000|61.8000|31.9300|KOREA|||
KITTIEMFE219|KIT TIEMPO HYUNDAI SANTA FE 2.7 (UNION + MITSU)|SPTFE|00002|0.0000|117.3700|56.0100|KOREA|||
25330-2E000-AM|TAPA RADIADOR 1.1 AM|ELGTZ|00159|0.0000|2.7000|0.6200|KOREA|||
KITGTZ040|KIT PISTON Y ANILLO GETZ 1.6 0.40|ELGTZ|00062|0.0000|60.8600|17.5000|CHINA|||
KITTUC040|KIT PISTON Y ANILLO TUCSON 0.40|TUCSO|00062|0.0000|66.9500|19.9000|CHINA|||
0K75A39040-KP|BASE MOTOR KIA PREGIO 3.0|PREGI|00118|0.0000|9.9000|3.8000|CHINA|||
22410-26610|TAPA VALVULA HYUNDAI GETZ 1.6|ELGTZ|00062|0.0000|61.8000|17.9000|CHINA|||
82610-1C000-CH|MANILLA GETZ INTERNA LH|ELGTZ|00143|0.0000|6.3400|3.0800|KOREA|||
82620-1C000-CH|MANILLA GETZ INTERNA RH|ELGTZ|00143|0.0000|6.3400|3.0800|KOREA|||
21813-4A021-SE|BASE CAJA TRASERA HYUNDAI H1 06 SEONG|H1|00062|0.0000|20.6000|6.5000|CHINA|||
25100-4Z000-SE|BOMBA AGUA KIA PREGIO 3.0 SEONG|PREGI|00062|0.0000|25.7500|8.0000|CHINA|||
24321-37100-SE|CADENA LEVA KIA SPORTAGE 2.7 SEONG|SPTFE|00062|0.0000|9.2700|2.8000|CHINA|||
25620-26160-SE|CARCAZA TERMOSTATO GETZ 1.6 LARGA|ELGTZ|00062|0.0000|15.4500|4.6000|CHINA|||
25620-23501-SEO|CARCAZA TERMOSTATO TUCSON INF.LARGA|TUCSO|00062|0.0000|16.4800|5.2000|CHINA|||
24350-23800-SEO|ENGRANAJE CVVT TUCSON|TUCSO|00108|0.0000|60.6700|20.2000|CHINA|||
24431-23500-SEO|GUIA CADENA ELANTRA 2.0/TUCSON 05|TUCSO|00062|0.0000|6.6000|2.2000|CHINA|||
20910-26E00-SEO|JGO. EMPACADURA GETZ 1.6/ ELANTRA 1.6|ELGTZ|00062|0.0000|15.9700|6.2000|CHINA|||
20910-38E00-SEO|JGO. EMPACADURA HYUNDAI H1 07|H1|00062|0.0000|26.2700|8.5000|CHINA|||
20910-2CA00-SEO|JGO. EMPACADURA HYUNDAI H1 09|H1|00062|0.0000|30.9000|9.3000|CHINA|||
20910-02H00-SEO|JGO. EMPACADURA KIA PICANTO|PICAN|00062|0.0000|16.2200|6.3000|CHINA|||
KSP61-10270C-SE|JGO. EMPACADURA KIA RIO STYLUS 1.5|RIO|00062|0.0000|19.8300|7.7000|CHINA|||
20910-3EA00-SE|JGO. EMPACADURA HYUNDAI SANTA FE 2.7 07-09|SPTFE|00062|0.0000|36.2500|14.5000|CHINA|||
20910-23C21-SE|JGO. EMPACADURA HYUNDAI TUCSON|TUCSO|00062|0.0000|17.7700|6.9000|CHINA|||
24255-23800-SE|VALVULA OCV TUCSON|TUCSO|00108|0.0000|24.0300|8.0000|CHINA|||
31380-2E000-SE|REGULADOR GASOLINA HYUNDAI TUCSON|TUCSO|00108|0.0000|12.9200|4.3000|CHINA|||
39250-23500-SE|SENSOR DETONACION TUCSON|TUCSO|00108|0.0000|15.9700|5.1000|CHINA|||
20910-37L01-SE|JGO. EMPACADURA SPORTAGE 2.7|SPTFE|00062|0.0000|44.8100|14.5000|CHINA|||
42700-39055-SE|SENSOR PARE NEUTRO TUCSON|TUCSO|00108|0.0000|30.9000|9.2000|CHINA|||
22410-23100-SE|TAPA VALVULA TUCSON SEONG|TUCSO|00062|0.0000|61.8000|18.3000|CHINA|||
92101-1F511|FARO LH KIA SPORTAGE 2.0 2010|SPTFE|00062|0.0000|87.5500|26.6000|CHINA|||
92102-1F011|FARO RH KIA SPORTAGE 2.0 2010|SPTFE|00062|0.0000|87.5500|26.6000|CHINA|||
86350-1F500|PARRILLA KIA SPORTAGE|SPTFE|00062|0.0000|39.1400|12.7000|CHINA|||
23510-23700-SEO|BRAZO BIELA TUCSON SEONG|TUCSO|00062|0.0000|22.6600|6.3000|CHINA|||
23356-38020-SEO|CORREA BALANCEADORA HYUNDAI H1|H1|00062|0.0000|5.1500|1.5000|CHINA|||
21930-1C250-SE|BASE CAJA CHUPETA GETZ T/A|ELGTZ|00118|0.0000|19.6600|5.8000|CHINA|||
21830-2B600-SE|BASE CAJA LH SANTA FE 07-09|SPTFE|00118|0.0000|50.3700|16.3000|CHINA|||
21811-2B000-SE|BASE MOTOR RH SANTA FE 07|SPTFE|00118|0.0000|41.4100|13.4000|CHINA|||
KITCAH1SEONG|KIT CADENA HYUNDAI H1 09 (8 PIEZAS)|H1|00062|0.0000|101.9700|33.5000|CHINA|||
54530-3J000-KP|MUNON HYUNDAI H1 09|H1|00118|0.0000|13.9100|4.5000|CHINA|||
54530-4A000-KP|MUNON INF HYUNDAI H1 07|H1|00118|0.0000|17.3000|5.6000|CHINA|||
0K72A-34510-KP|MUNON KIA PREGIO 3.0 KP|PREGI|00118|0.0000|11.8500|3.7000|CHINA|||
54530-3B000-KP|MUNON HYUNDAI SANTA FE TODAS KP|SPTFE|00118|0.0000|8.0300|2.6000|CHINA|||
54417-4AA00-KP|MUNON SUP HYUNDAI H1 07|H1|00118|0.0000|13.9100|4.5000|CHINA|||
57724-2D000-KP|ROTULA HYUNDAI ELANTRA KP|ELGTZ|00118|0.0000|8.2400|3.0000|CHINA|||
57755-1C000-KP|ROTULA HYUNDAI GETZ KP|ELGTZ|00118|0.0000|8.2400|2.9000|CHINA|||
57729-4A010-KP|ROTULA HYUNDAI H1 07 KP|H1|00118|0.0000|10.3000|3.1000|CHINA|||
KDX5032240B-KP|ROTULA KIA RIO 1.5 KP|RIO|00118|0.0000|8.2400|3.0000|CHINA|||
56820-2B000-KP|TERMINAL LH HYUNDAI SANTA FE|SPTFE|00118|0.0000|11.8500|4.5000|CHINA|||
56820-2B900-KP|TERMINAL RH HYUNDAI SANTA FE|SPTFE|00118|0.0000|11.8500|4.5000|CHINA|||
46512-39800-SE|PINON VELOCIMETRO HYUNDAI TUCSON|TUCSO|00108|0.0000|10.8200|1.9500|CHINA|||
21310-3E003-SE|BOMBA ACEITE HYUNDAI SANTA FE 2.7 07|SPTFE|00062|0.0000|57.8600|24.8000|CHINA|||
35301-1C000-SE|REGULADOR GASOLINA HYUNDAI GETZ 1.6|ELGTZ|00108|0.0000|9.2700|2.8000|CHINA|||
25461-22024-SE|TUBO AGUA HYUNDAI ACCENT SEONG|ACCEN|00062|0.0000|15.4500|5.1000|CHINA|||
27501-26D00-SE|JGO. CABLE BUJIA GETZ 1.6 SEONG|ELGTZ|00062|0.0000|11.0700|4.3000|CHINA|||
27501-37A00-SE|JGO. CABLE BUJIA KIA SPORTAGE 2.7 SEONG|SPTFE|00062|0.0000|17.9200|5.8000|CHINA|||
0K30E-18140-SE|JGO. CABLE BUJIA KIA RIO 1.5 SEONG|RIO|00062|0.0000|11.5900|4.5000|CHINA|||
27501-23B70-SE|JGO. CABLE BUJIA HYUNDAI TUCSON SEONG|TUCSO|00062|0.0000|11.5900|4.3000|CHINA|||
21811-4A200-SE|BASE MOTOR RH/LH H1 07 SEONG|OTROS|00118|0.0000|12.3600|3.9000|CHINA|||
0K2A1-17400-SE|SENSOR DISTANCIA KM KIA RIO SEONG|RIO|00062|0.0000|9.2700|2.9000|CHINA|||
23040-3E001-050|JGO. ANILLO SPORTAGE 2.7 0.50|SPTFE|00062|0.0000|26.1000|7.7000|CHINA|||
23040-3E001-STD|JGO. ANILLO SPORTAGE 2.7 STD SEONG|SPTFE|00062|0.0000|26.1000|7.7000|CHINA|||
35170-37100-SE|TPS KIA SPORTAGE 2.7/ OPTIMA SEONG|SPTFE|00062|0.0000|10.3000|2.2000|CHINA|||
82651-1F000-KP|MANILLA DEL. LH SPORTAGE 2.7|SPTFE|00118|0.0000|8.2400|2.4500|CHINA|||
83651-1F000-KP|MANILLA DEL. RH SPORTAGE 2.7|SPTFE|00118|0.0000|8.2400|2.4500|CHINA|||
97730-2D000-SE|ELECTROVENTILADOR A/A ELANTRA SEONG|ELGTZ|00062|0.0000|40.1700|14.2000|CHINA|||
22443-23001-SE|KIT SELLO BUJIA HYUNDAI TODOS 4PCS|ELGTZ|00108|0.0000|3.0900|0.8900|CHINA|||
43119-28020-SE|ESTOPERA LADO CAJA ACC/RIO|RIO|00062|0.0000|2.5800|0.9500|CHINA|||
21310-38062-SE|BOMBA ACEITE HYUNDAI H1 07 SEONG|OFERT|00062|0.0000|75.7700|35.8000|CHINA|||
24810-26020-SE|POLEA TIEMPO GETZ 1.6 SEONG|ELGTZ|00062|0.0000|8.7600|3.3000|CHINA|||
24810-2X700-SE|POLEA TIEMPO KIA RIO 1.5 SEONG|RIO|00062|0.0000|8.7600|3.4000|CHINA|||
G10160-SEO|POLEA TIEMPO TUCSON SEONG|TUCSO|00062|0.0000|10.0900|3.9000|CHINA|||
24410-26000-SE|TENSOR TIEMPO HYUNDAI ACCENT/GETZ SEONG|ELGTZ|00062|0.0000|8.7600|4.0000|CHINA|||
24410-02550-SE|TENSOR TIEMPO KIA PICANTO SEONG|PICAN|00062|0.0000|7.9100|3.6000|CHINA|||
24410-2X701-SE|TENSOR TIEMPO KIA RIO 1.5 SEONG|RIO|00062|0.0000|9.2700|3.6000|CHINA|||
24410-23050-SE|TENSOR TIEMPO TUCSON GANCHO SEONG|TUCSO|00062|0.0000|18.0300|6.9000|CHINA|||
25281-37120-SE|TENSOR CORREA UNICA SPORTAGE 2.7 SEONG|SPTFE|00062|0.0000|18.0300|7.0000|CHINA|||
23040-26160075S|JGO. ANILLO GETZ 1.6 0.30 (0.75) SEONG FINO|GETZ|00062|0.0000|19.3200|5.7000|CHINA|||
23040-23922075S|JGO. ANILLO TUCSON 0.30 SEONG FINO|TUCSO|00062|0.0000|18.5400|6.0000|CHINA|||
24350-26800|ENGRANAJE CVVT KIA RIO 1.6/ACCENT 1.6|OTROS|00108|0.0000|72.8200|20.2000|CHINA|||
55310-4A700|AMORTIGUADOR TRASERO H1 07|OTROS|00002|0.0000|33.4800|13.4100|KOREA|||
21910-2G100|BASE MOTOR DEL. KIA CARENS 2.0|OTROS|00095|0.0000|25.5000|8.7500|KOREA|||
21811-4A200|BASE MOTOR RH/LH HYUNDAI H1|H1|00002|0.0000|14.9400|4.3700|KOREA|||
21930-2F150|BASE MOTOR TRASERA CERATO T/A|OTROS|00002|0.0000|22.8100|7.7500|KOREA|||
27300-3F100-K|BOBINA HYUNDAI H1 09 KOREANA|H1|00002|0.0000|24.4000|9.2100|KOREA|||
41600-4F000|BOMBA CLUTCH SUP H100|OTROS|00069|0.0000|26.1400|8.9200|KOREA|||
58510-3K200|BOMBA FRENO SONATA 3.3|OTROS|00127|0.0000|115.9200|38.2200|KOREA|||
24420-25002|BRAZO GUIA 2 CADENA TIEMPO H1 09|OTROS|00004|0.0000|12.2100|4.8800|KOREA|||
24321-26701|CADENA LEVA KIA RIO 1.6/ ACC 1.6 CVVT|OTROS|00122|0.0000|12.3600|3.7500|KOREA|||
25631-37100|CARCAZA TERMOS. SPORT 2.7 SUP. CORTA|SPTFE|00122|0.0000|6.7000|2.3700|KOREA|||
25611-3E001|CARCAZA TERMOS. SALIDA SANTA FE 2.7|SPTFE|00004|0.0000|18.5400|6.4900|KOREA|||
21020-42907|JGO. CONCHA BANCADA 0.25 H100 42901|OTROS|00121|0.0000|17.0000|6.6100|KOREA|||
97606-2B000|CONDENSADOR A/A HYUNDAI SANTA FE 2.7|SPTFE|00162|0.0000|122.0700|53.4700|KOREA|||
57170-2D101-K|CORREA DH TUCSON UNICORN|TUCSO|00124|0.0000|2.0600|0.7300|KOREA|||
22443-38010|EMPACADURA SELLOS BUJIA H1 07 CORREA|OTROS|00002|0.0000|2.5800|0.5100|KOREA|||
22441-2G000|EMPACADURA TAPA VALVULA H1 09|OTROS|00002|0.0000|4.6400|1.8900|KOREA|||
43156-4A001|ESTOPERA COLA CAJA H1 09 KOS-443|H1|00064|0.0000|4.3800|0.6100|KOREA|||
21443-02501-PMC|ESTOPERA TRASERA CIGUENAL PICANTO PMC|PICAN|00002|0.0000|3.0900|0.7600|KOREA|||KOS-045
26320-3C100|FILTRO ACEITE ELEMENTO SONATA 3.3|OTROS|00002|0.0000|5.6700|1.2800|KOREA|||
28113-4F000|FILTRO AIRE HYUNDAI H100|OTROS|00007|0.0000|9.0100|2.3400|KOREA|||
28113-3K200|FILTRO AIRE HYUNDAI SONATA 3.3|OTROS|00182|0.0000|7.8200|3.0700|KOREA|||
28113-32510|FILTRO AIRE H1 07|H1|00002|0.0000|7.7300|3.0300|KOREA|||
28113-4H000|FILTRO AIRE H1 09|H1|00002|0.0000|7.7300|2.0000|KOREA|||
0K74P-609060|FLOTANTE KIA PREGIO 3.0|PREGI|00002|0.0000|71.1700|29.1200|KOREA|||
43794-4F210|GUAYA SELECTORA CAMBIO H100|OTROS|00122|0.0000|25.4700|9.2300|KOREA|||
24431-25001|BRAZO GUIA 1 CADENA TIEMPO H1 09|OTROS|00122|0.0000|10.4700|3.8800|KOREA|||
23040-3C100|JGO. ANILLO STD SONATA 3.3|OTROS|00113|0.0000|57.6100|18.6900|KOREA|||
21020-3C930|JGO. CONCHA BANCADA 0.25 SONATA 3.3|OTROS|00161|0.0000|42.2200|15.2700|KOREA|||
23060-3C921|JGO. CONCHA BIELA 0.25 SONATA 3.3|OTROS|00161|0.0000|25.0800|12.0000|KOREA|||
97730-4F150|ELECTRO A/A HYUNDAI H100|OTROS|00002|0.0000|54.2300|21.0200|KOREA|||
25380-4H100|ELECTROVENTILADOR PRINC. H1 09|H1|00154|0.0000|89.3900|33.5200|KOREA|||
58101-3KA31|JGO. PASTILLA DEL. SONATA 3.3|OTROS|00002|0.0000|21.1700|6.7100|KOREA|||
23410-3E001|JGO. PISTON KIA SPORTAGE 2.7 3E011|SPTFE|00002|0.0000|115.3600|55.7400|KOREA|||
21030-3E000|JGO. SEPARADOR AXIAL SANTA FE 2.7 STD|SPTFE|00072|0.0000|13.9100|4.5700|KOREA|||
82620-1C020|MANILLA INT. RH GETZ|ELGTZ|00007|0.0000|6.5200|1.7800|KOREA|||
25310-4H500|RADIADOR HYUNDAI H1 09|H1|00154|0.0000|133.5000|53.2500|KOREA|||
51703-4A000|RODAMIENTO DEL. EXT. H1 07|OTROS|00007|0.0000|6.7000|1.9500|KOREA|||
51701-44000|RODAMIENTO DEL. INT. H1 07|OTROS|00007|0.0000|6.7000|2.1400|KOREA|||
57724-3K000|ROTULA SONATA 3.3|OTROS|00002|0.0000|12.8800|3.5300|KOREA|||
21910-2E002-KP|BASE MOTOR DEL. TUCSON KP SIN LOMO SINC|TUCSO|00118|0.0000|15.4500|5.1300|CHINA|||
