codmovart|fecha_mov|tipinv|cantidad|almacen|numdoc
22311-2B000-SEO|2023-04-11 00:00:00|SAL|5|01|103327
23510-23700-OEM|2023-04-11 00:00:00|SAL|9|01|103327
0K60C-23-570|2023-06-09 00:00:00|SAL|1|01|103328
35102-02000-TKC|2023-06-09 00:00:00|SAL|2|01|103328
54500-FD000-SEO|2023-06-09 00:00:00|SAL|9|01|103328
KITPISSOR5-030|2023-06-09 00:00:00|SAL|4|01|103328
0K2021505A|2023-12-12 00:00:00|SAL|6|01|103329
23040-02950-075|2023-12-12 00:00:00|SAL|3|01|103329
24410-2X701-OEM|2023-12-12 00:00:00|SAL|7|01|103329
22100-22021-SEO|2023-05-07 00:00:00|SAL|2|01|103330
36100-37230|2023-05-07 00:00:00|SAL|4|01|103330
23040-38200|2023-05-07 00:00:00|SAL|4|01|103330
21310-2C200|2023-05-07 00:00:00|SAL|9|01|103330
22311-22001-OEM|2023-05-07 00:00:00|SAL|9|01|103330
0K303-13250|2023-07-06 00:00:00|SAL|6|01|103331
0K72A43400-SEON|2023-07-06 00:00:00|SAL|1|01|103331
KDX50-32-240|2023-07-06 00:00:00|SAL|7|01|103331
35310-3C000-SEO|2023-07-06 00:00:00|SAL|9|01|103331
25500-2E085|2023-05-31 00:00:00|SAL|10|01|103332
94460-2E200|2023-05-31 00:00:00|SAL|1|01|103332
KHBK-207YU32|2023-05-31 00:00:00|SAL|2|01|103332
26820-37010|2023-02-07 00:00:00|SAL|5|01|103333
0K7Y0-11-SK0-02|2023-02-07 00:00:00|SAL|5|01|103333
23510-25240-TKC|2023-02-07 00:00:00|SAL|6|01|103333
22224-3C100|2023-02-07 00:00:00|SAL|5|01|103333
KITPICSTD|2023-02-07 00:00:00|SAL|3|01|103333
97730-2D000|2023-09-12 00:00:00|SAL|10|01|103334
21930-26200|2023-09-12 00:00:00|SAL|3|01|103334
24370-03000|2023-09-12 00:00:00|SAL|9|01|103334
22211-3C811|2023-01-01 00:00:00|SAL|1|01|103335
53912-2E200|2023-01-01 00:00:00|SAL|3|01|103335
0K30C-59560C|2023-01-01 00:00:00|SAL|8|01|103335
23510-02501|2023-01-01 00:00:00|SAL|8|01|103335
57700-4H100|2023-01-01 00:00:00|SAL|2|01|103335
24551-02200-TKC|2023-06-26 00:00:00|SAL|5|01|103336
41510-07120|2023-06-26 00:00:00|SAL|3|01|103336
31115-2D000-OEM|2023-06-26 00:00:00|SAL|5|01|103336
25100-2X200|2023-07-28 00:00:00|SAL|6|01|103337
23110-23710|2023-01-08 00:00:00|SAL|3|01|103338
23041-3C502-STD|2023-01-08 00:00:00|SAL|1|01|103338
HDK-110-VALEO|2023-03-16 00:00:00|SAL|3|01|103339
2351022022|2023-03-16 00:00:00|SAL|1|01|103339
KITPISGETZ-030|2023-03-16 00:00:00|SAL|1|01|103339
54612-0U000|2023-03-16 00:00:00|SAL|2|01|103339
41421-39000-ICH|2023-01-25 00:00:00|SAL|6|01|103340
51715-2D310|2023-01-25 00:00:00|SAL|4|01|103340
98510-1C000|2023-01-25 00:00:00|SAL|1|01|103340
25100-26902|2023-12-18 00:00:00|SAL|3|01|103341
39310-38050|2023-12-18 00:00:00|SAL|8|01|103341
20910-22A010|2023-12-29 00:00:00|SAL|5|01|103342
54812-1G000|2023-12-29 00:00:00|SAL|2|01|103342
35310-38010-TKC|2023-12-29 00:00:00|SAL|1|01|103342
25460-37101-SE|2023-12-29 00:00:00|SAL|9|01|103342
82660-2E000|2023-12-29 00:00:00|SAL|5|01|103342
25631-23501|2023-07-31 00:00:00|SAL|7|01|103343
24531-4Z000|2023-07-31 00:00:00|SAL|1|01|103343
54530-07000-KP|2023-07-31 00:00:00|SAL|10|01|103343
54540-4B001|2023-07-31 00:00:00|SAL|5|01|103343
81190-1C100|2023-11-10 00:00:00|SAL|10|01|103344
27301-3E100|2023-11-10 00:00:00|SAL|2|01|103344
58330-02000-SEO|2023-04-07 00:00:00|SAL|10|01|103345
24610-33050|2023-08-02 00:00:00|SAL|8|01|103346
23060-2G120|2023-08-02 00:00:00|SAL|8|01|103346
0K72A-16-510|2023-08-02 00:00:00|SAL|9|01|103346
31380-3K100-SEO|2023-08-02 00:00:00|SAL|7|01|103346
21310-22010|2023-08-02 00:00:00|SAL|9|01|103346
54500-1C000-CH|2023-10-11 00:00:00|SAL|9|01|103347
SETVALVOCV-STFE|2023-10-11 00:00:00|SAL|2|01|103347
0W001-25-060A-S|2023-05-13 00:00:00|SAL|2|01|103348
28113-08000|2023-03-26 00:00:00|SAL|6|01|103349
82610-1C000-CH|2023-03-26 00:00:00|SAL|3|01|103349
0K3Y0-11-SC0-10|2023-03-26 00:00:00|SAL|2|01|103349
978342D520|2023-03-26 00:00:00|SAL|4|01|103349
56820-2B000-KP|2023-03-26 00:00:00|SAL|7|01|103349
41510-07120-PMC|2023-02-26 00:00:00|SAL|2|01|103350
0K30E-10155-OEM|2023-02-26 00:00:00|SAL|10|01|103350
21020-22960-PMC|2023-02-26 00:00:00|SAL|1|01|103350
24410-23400|2023-12-20 00:00:00|SAL|5|01|103351
KK1Y0-11SF0|2023-12-20 00:00:00|SAL|7|01|103351
56820-2B000|2023-12-20 00:00:00|SAL|6|01|103351
21930-2D100|2023-12-20 00:00:00|SAL|6|01|103351
0K30E-10602|2023-05-30 00:00:00|SAL|4|01|103352
25215-4Z200|2023-05-30 00:00:00|SAL|9|01|103352
22410-26610|2023-05-30 00:00:00|SAL|9|01|103352
KITPISSOR5-STD|2023-05-30 00:00:00|SAL|6|01|103352
0K2Y2-11-SHX-05|2023-08-25 00:00:00|SAL|7|01|103353
82210-2D000-SEO|2023-08-25 00:00:00|SAL|10|01|103353
82620-2D000|2023-05-12 00:00:00|SAL|3|01|103354
21421-23020|2023-11-04 00:00:00|SAL|3|01|103355
KITPISTUC-STD|2023-04-09 00:00:00|SAL|10|01|103356
23510-23700-OEM|2023-04-09 00:00:00|SAL|4|01|103356
51712-FD200|2023-04-09 00:00:00|SAL|7|01|103356
23041-3C502-075|2023-04-09 00:00:00|SAL|2|01|103356
57100-2E100|2023-10-23 00:00:00|SAL|5|01|103357
21310-23002-DHM|2023-11-18 00:00:00|SAL|10|01|103358
21930-2B500|2023-11-18 00:00:00|SAL|2|01|103358
28164-37200|2023-11-18 00:00:00|SAL|10|01|103358
25500-38400-TKC|2023-11-18 00:00:00|SAL|9|01|103358
54840-4H000|2023-08-24 00:00:00|SAL|10|01|103359
517502D003|2023-08-24 00:00:00|SAL|4|01|103359
57150-2E000|2023-08-24 00:00:00|SAL|6|01|103359
94460-07100-SEO|2023-08-24 00:00:00|SAL|9|01|103359
21443-2B000|2023-08-24 00:00:00|SAL|7|01|103359
58101-07A00|2023-09-14 00:00:00|SAL|2|01|103360
27501-23B70-SE|2023-09-14 00:00:00|SAL|3|01|103360
21020-23340-STD|2023-09-14 00:00:00|SAL|2|01|103360
39250-26600-TKC|2023-09-14 00:00:00|SAL|9|01|103360
31110-3K100-OEM|2023-09-27 00:00:00|SAL|2|01|103361
23060-02502-K|2023-09-27 00:00:00|SAL|6|01|103361
0VS0110137A|2023-05-16 00:00:00|SAL|5|01|103362
25500-37200-TKC|2023-05-16 00:00:00|SAL|6|01|103362
24321-3E000-SE|2023-05-16 00:00:00|SAL|10|01|103362
0K247-10-271|2023-05-16 00:00:00|SAL|4|01|103362
6PK2475|2023-04-15 00:00:00|SAL|7|01|103363
22443-38010|2023-04-15 00:00:00|SAL|4|01|103363
58129-4A210-SEO|2023-01-14 00:00:00|SAL|5|01|103364
97133-2D100-SEO|2023-01-14 00:00:00|SAL|8|01|103364
54830-1G000|2023-07-05 00:00:00|SAL|4|01|103365
KITGUIA27|2023-07-05 00:00:00|SAL|3|01|103365
82610-22001|2023-07-05 00:00:00|SAL|6|01|103365
21310-22010|2023-07-05 00:00:00|SAL|6|01|103365
978342D520-K|2023-02-27 00:00:00|SAL|10|01|103366
KITCACERA-SE|2023-02-27 00:00:00|SAL|5|01|103366
22311-41515|2023-02-27 00:00:00|SAL|2|01|103366
0VNY111SFX-PMC|2023-02-27 00:00:00|SAL|3|01|103366
0K2A1-16-510A|2023-02-27 00:00:00|SAL|3|01|103366
23410-2G200-STD|2023-03-04 00:00:00|SAL|4|01|103367
HDK-146|2023-12-02 00:00:00|SAL|10|01|103368
27301-22600-K|2023-12-02 00:00:00|SAL|9|01|103368
23410-26511|2023-12-02 00:00:00|SAL|10|01|103368
33110-07150|2023-05-16 00:00:00|SAL|8|01|103369
21810-3X000|2023-05-16 00:00:00|SAL|6|01|103369
54551-2E000|2023-05-16 00:00:00|SAL|7|01|103369
25620-23501|2023-05-16 00:00:00|SAL|1|01|103369
28164-25000|2023-05-16 00:00:00|SAL|6|01|103369
94750-21030|2023-08-10 00:00:00|SAL|4|01|103370
22211-3C810|2023-08-10 00:00:00|SAL|1|01|103370
0K72A-34-510A|2023-08-10 00:00:00|SAL|5|01|103370
24441-26020|2023-08-10 00:00:00|SAL|8|01|103370
24840-3E000-SEO|2023-06-10 00:00:00|SAL|2|01|103371
0K50F-18840|2023-06-10 00:00:00|SAL|1|01|103371
41421-02000-K|2023-10-08 00:00:00|SAL|4|01|103372
0K75A-10-100-AS|2023-10-08 00:00:00|SAL|10|01|103372
21830-2D000-SEO|2023-10-08 00:00:00|SAL|1|01|103372
22212-26600-SEO|2023-01-23 00:00:00|SAL|2|01|103373
31110-3K100-OEM|2023-01-23 00:00:00|SAL|7|01|103373
20910-2CA00-SEO|2023-01-23 00:00:00|SAL|6|01|103373
25620-37350|2023-01-23 00:00:00|SAL|8|01|103373
KIK-017-KP|2023-01-23 00:00:00|SAL|10|01|103373
95681-2B000|2023-04-10 00:00:00|SAL|6|01|103374
28113-4F000|2023-04-10 00:00:00|SAL|2|01|103374
95671-2B000|2023-04-10 00:00:00|SAL|8|01|103374
0K30A-60960-SEO|2023-05-25 00:00:00|SAL|7|01|103375
0K3Y011SFX|2023-05-25 00:00:00|SAL|10|01|103375
58510-1C000|2023-05-25 00:00:00|SAL|5|01|103375
42700-39055|2023-05-25 00:00:00|SAL|5|01|103375
94460-1D000-SEO|2023-03-13 00:00:00|SAL|3|01|103376
22311-37320|2023-03-13 00:00:00|SAL|10|01|103376
21421-2E300|2023-03-30 00:00:00|SAL|5|01|103377
KITPISTUC-STD|2023-03-30 00:00:00|SAL|10|01|103377
39180-22600|2023-03-30 00:00:00|SAL|10|01|103377
25460-3E700-SE|2023-03-30 00:00:00|SAL|10|01|103377
23040-26101-STD|2023-03-30 00:00:00|SAL|1|01|103377
39180-3E100-SE|2023-12-03 00:00:00|SAL|5|01|103378
0VNY111SFX-PMC|2023-12-03 00:00:00|SAL|8|01|103378
54610-2E200-SEO|2023-12-03 00:00:00|SAL|1|01|103378
25380-B4000-TKC|2023-08-25 00:00:00|SAL|8|01|103379
24355-2G500|2023-08-25 00:00:00|SAL|7|01|103379
3918022600|2023-08-25 00:00:00|SAL|2|01|103379
54584-1C300|2023-06-14 00:00:00|SAL|8|01|103380
21020-38100|2023-06-14 00:00:00|SAL|6|01|103380
23124-23510|2023-06-14 00:00:00|SAL|1|01|103380
42621-39200-SEO|2023-04-06 00:00:00|SAL|4|01|103381
94460-1C000-SEO|2023-06-15 00:00:00|SAL|6|01|103382
23120-35500-SEO|2023-06-15 00:00:00|SAL|10|01|103382
31380-2E000-SE|2023-10-15 00:00:00|SAL|7|01|103383
0K30A-26115C-SE|2023-10-15 00:00:00|SAL|10|01|103383
20910-23F00|2023-10-15 00:00:00|SAL|5|01|103383
27301-02700|2023-05-06 00:00:00|SAL|6|01|103384
KITPISSOR5-STD|2023-05-06 00:00:00|SAL|7|01|103384
0K71E17336A|2023-05-06 00:00:00|SAL|10|01|103384
0K7Y0-11-SJ010|2023-05-06 00:00:00|SAL|5|01|103384
83210-1C002-SEO|2023-05-06 00:00:00|SAL|5|01|103384
58510-2B300-SE|2023-03-17 00:00:00|SAL|4|01|103385
0K3Y211SDX|2023-10-17 00:00:00|SAL|4|01|103386
24312-37500|2023-10-17 00:00:00|SAL|1|01|103386
35150-25700|2023-10-17 00:00:00|SAL|2|01|103386
4PK850-SEONG|2023-03-30 00:00:00|SAL|9|01|103387
KITPISTUC-020|2023-11-27 00:00:00|SAL|5|01|103388
23356-38020-SEO|2023-11-27 00:00:00|SAL|1|01|103388
54556-22000|2023-11-27 00:00:00|SAL|4|01|103388
25461-22024-SE|2023-11-27 00:00:00|SAL|8|01|103388
25412-07000-SEO|2023-06-26 00:00:00|SAL|6|01|103389
KK1Y0-11SJ0|2023-06-26 00:00:00|SAL|3|01|103389
39210-3E210|2023-06-26 00:00:00|SAL|5|01|103389
94460-38200|2023-06-26 00:00:00|SAL|10|01|103389
0S08941990-PMC|2023-06-26 00:00:00|SAL|5|01|103389
31110-2B000-SE|2023-08-25 00:00:00|SAL|8|01|103390
27501-26D00-OEM|2023-08-25 00:00:00|SAL|8|01|103390
25412-07000|2023-08-25 00:00:00|SAL|5|01|103390
20910-37L01|2023-08-25 00:00:00|SAL|10|01|103390
22224-25000-SET|2023-07-07 00:00:00|SAL|10|01|103391
0K30A-41150-PMC|2023-07-07 00:00:00|SAL|7|01|103391
KITRIOSTD|2023-07-07 00:00:00|SAL|4|01|103391
0K72A-26710|2023-07-07 00:00:00|SAL|1|01|103391
82620-2D000|2023-07-07 00:00:00|SAL|9|01|103391
22311-2E080|2023-08-01 00:00:00|SAL|4|01|103392
0K72A-32600B|2023-08-01 00:00:00|SAL|5|01|103392
41600-4H100-SEO|2023-08-01 00:00:00|SAL|4|01|103392
39350-22600-TKC|2023-08-01 00:00:00|SAL|8|01|103392
22311-25212|2023-08-01 00:00:00|SAL|4|01|103392
23110-2B610-SEO|2023-03-06 00:00:00|SAL|9|01|103393
863502E000|2023-03-06 00:00:00|SAL|7|01|103393
G10160-SEO|2023-03-06 00:00:00|SAL|2|01|103393
36100-21770|2023-03-06 00:00:00|SAL|1|01|103393
57100-4A650-SE|2023-09-01 00:00:00|SAL|9|01|103394
KITTUC040|2023-11-18 00:00:00|SAL|3|01|103395
23410-3C214|2023-11-18 00:00:00|SAL|3|01|103395
2304023300-F|2023-11-18 00:00:00|SAL|4|01|103395
0K247-12-101|2023-08-18 00:00:00|SAL|10|01|103396
54610-1D000-SEO|2023-08-18 00:00:00|SAL|4|01|103396
24460-25001|2023-08-18 00:00:00|SAL|5|01|103396
23410-23711|2023-12-15 00:00:00|SAL|6|01|103397
25411-2E100|2023-12-15 00:00:00|SAL|8|01|103397
57700-1F800|2023-12-15 00:00:00|SAL|3|01|103397
94430-4A050-SEO|2023-12-15 00:00:00|SAL|9|01|103397
94460-1C000-SEO|2023-12-15 00:00:00|SAL|10|01|103397
0K973-12-700A|2023-10-06 00:00:00|SAL|5|01|103398
23041-3C502-STD|2023-10-06 00:00:00|SAL|7|01|103398
25100-22032-SEO|2023-10-06 00:00:00|SAL|7|01|103398
K0AJ210270|2023-08-27 00:00:00|SAL|9|01|103399
23060-37921|2023-08-27 00:00:00|SAL|3|01|103399
0K72A-62-610-SE|2023-06-10 00:00:00|SAL|4|01|103400
51750-4D000-SEO|2023-06-10 00:00:00|SAL|1|01|103400
0K30A-13480-K|2023-06-10 00:00:00|SAL|3|01|103400
21310-02552-SEO|2023-06-10 00:00:00|SAL|8|01|103400
56820-38900|2023-05-23 00:00:00|SAL|2|01|103401
39300-22600-TKC|2023-05-23 00:00:00|SAL|9|01|103401
22211-2G000|2023-05-23 00:00:00|SAL|10|01|103401
23120-02570-K|2023-06-15 00:00:00|SAL|2|01|103402
21810-2E000-CH|2023-06-15 00:00:00|SAL|2|01|103402
92650-22001|2023-06-15 00:00:00|SAL|10|01|103402
KITGTZ040|2023-07-11 00:00:00|SAL|8|01|103403
21810-2D050-DHM|2023-07-11 00:00:00|SAL|2|01|103403
25500-37200-SE|2023-07-11 00:00:00|SAL|9|01|103403
GT20060|2023-07-11 00:00:00|SAL|8|01|103403
0K6Z2-11SHX|2023-07-11 00:00:00|SAL|10|01|103403
52730-C1100|2023-01-05 00:00:00|SAL|1|01|103404
58411-FD100|2023-01-05 00:00:00|SAL|7|01|103404
54530-07000-CH|2023-01-05 00:00:00|SAL|5|01|103404
2304002970-050D|2023-01-05 00:00:00|SAL|9|01|103404
0K01C-10-270A|2023-06-03 00:00:00|SAL|5|01|103405
0K30E-10100|2023-06-03 00:00:00|SAL|9|01|103405
30180-10100-SE|2023-12-16 00:00:00|SAL|4|01|103406
51716-FD000|2023-12-16 00:00:00|SAL|1|01|103406
24312-22010|2023-12-16 00:00:00|SAL|4|01|103406
39180-25300-TKC|2023-02-08 00:00:00|SAL|6|01|103407
21020-02591|2023-02-08 00:00:00|SAL|7|01|103407
25620-25002|2023-02-26 00:00:00|SAL|4|01|103408
23410-37317-050|2023-02-26 00:00:00|SAL|2|01|103408
93742699|2023-02-26 00:00:00|SAL|4|01|103408
57100-2E100|2023-02-26 00:00:00|SAL|2|01|103408
0K77P-15200B-SE|2023-04-26 00:00:00|SAL|6|01|103409
23040-23972-STD|2023-12-11 00:00:00|SAL|4|01|103410
36139-11140|2023-08-31 00:00:00|SAL|4|01|103411
0K75A-10100B|2023-08-31 00:00:00|SAL|7|01|103411
54551-4H000|2023-08-31 00:00:00|SAL|7|01|103411
25110-2E510-OEM|2023-08-31 00:00:00|SAL|1|01|103411
25460-37101|2023-08-31 00:00:00|SAL|3|01|103411
39210-37513-SEO|2023-07-20 00:00:00|SAL|9|01|103412
21930-38601|2023-07-20 00:00:00|SAL|7|01|103412
57100-2E100-SE|2023-07-20 00:00:00|SAL|8|01|103412
25310-FD010-SE|2023-12-29 00:00:00|SAL|9|01|103413
25631-3E000|2023-12-29 00:00:00|SAL|10|01|103413
24431-2B000|2023-12-29 00:00:00|SAL|1|01|103413
0K71E-17-414A|2023-12-29 00:00:00|SAL|10|01|103413
23110-4X000-SEO|2023-12-29 00:00:00|SAL|6|01|103413
25500-22250-SEO|2023-12-30 00:00:00|SAL|1|01|103414
21421-23020-H|2023-01-04 00:00:00|SAL|7|01|103415
23040-22300-STD|2023-08-10 00:00:00|SAL|9|01|103416
28113-2B000|2023-08-10 00:00:00|SAL|7|01|103416
24321-23770-TKC|2023-08-10 00:00:00|SAL|3|01|103416
20910-38E00|2023-08-10 00:00:00|SAL|3|01|103416
21830-1C370|2023-08-10 00:00:00|SAL|10|01|103416
53912-2E200|2023-04-10 00:00:00|SAL|4|01|103417
0K30A-60960|2023-04-10 00:00:00|SAL|5|01|103417
23357-42030|2023-04-10 00:00:00|SAL|8|01|103417
21310-22010-SEO|2023-04-10 00:00:00|SAL|9|01|103417
57321-29100-DHM|2023-12-07 00:00:00|SAL|4|01|103418
25310-2E100A|2023-12-07 00:00:00|SAL|10|01|103418
56820-07000-CH|2023-12-07 00:00:00|SAL|6|01|103418
93742699|2023-12-07 00:00:00|SAL|7|01|103418
22100-38410-ASS|2023-06-08 00:00:00|SAL|9|01|103419
55550-3E100|2023-06-08 00:00:00|SAL|9|01|103419
23040-39500-STD|2023-02-04 00:00:00|SAL|3|01|103420
23120-02570|2023-04-29 00:00:00|SAL|1|01|103421
0K01134160A-SE|2023-04-29 00:00:00|SAL|1|01|103421
27301-3E400|2023-04-29 00:00:00|SAL|5|01|103421
25500-2E085|2023-04-29 00:00:00|SAL|9|01|103421
23410-25001-050|2023-04-29 00:00:00|SAL|4|01|103421
21930-1C130-SE|2023-10-24 00:00:00|SAL|3|01|103422
23122-3C100-SEO|2023-10-24 00:00:00|SAL|10|01|103422
37300-2E400|2023-08-22 00:00:00|SAL|9|01|103423
39210-03040|2023-08-22 00:00:00|SAL|1|01|103423
94460-2E000|2023-08-22 00:00:00|SAL|9|01|103423
0K77P-15200B-SE|2023-04-11 00:00:00|SAL|3|01|103424
54830-38100|2023-03-10 00:00:00|SAL|2|01|103425
41421-39000|2023-03-10 00:00:00|SAL|4|01|103425
23410-02470-100|2023-09-13 00:00:00|SAL|2|01|103426
24410-26000-TKC|2023-09-13 00:00:00|SAL|4|01|103426
39180-23910-OEM|2023-09-13 00:00:00|SAL|6|01|103426
54410-3F601|2023-09-13 00:00:00|SAL|8|01|103426
25412-1C200|2023-01-29 00:00:00|SAL|9|01|103427
21310-3C300-SE|2023-01-29 00:00:00|SAL|1|01|103427
23040-23902|2023-01-29 00:00:00|SAL|2|01|103427
25215-4Z020-SEO|2023-01-29 00:00:00|SAL|9|01|103427
SETVALVOCV-STFE|2023-07-05 00:00:00|SAL|4|01|103428
21830-1C370-KP|2023-07-05 00:00:00|SAL|3|01|103428
23122-3C100-SEO|2023-07-05 00:00:00|SAL|4|01|103428
22441-26003|2023-07-05 00:00:00|SAL|7|01|103428
3925023500|2023-08-12 00:00:00|SAL|10|01|103429
39300-2B000-SEO|2023-08-12 00:00:00|SAL|6|01|103429
27301-22600-K|2023-06-11 00:00:00|SAL|1|01|103430
21830-D3200|2023-06-11 00:00:00|SAL|6|01|103430
21810-2E000-R|2023-10-09 00:00:00|SAL|10|01|103431
22151-42014|2023-10-09 00:00:00|SAL|7|01|103431
23040-23010|2023-10-09 00:00:00|SAL|7|01|103431
24431-37100-SE|2023-10-09 00:00:00|SAL|9|01|103431
23060-22540-075|2023-07-16 00:00:00|SAL|6|01|103432
23110-38230|2023-07-16 00:00:00|SAL|3|01|103432
0K30E-10155-OEM|2023-07-16 00:00:00|SAL|8|01|103432
41510-B4000|2023-07-16 00:00:00|SAL|7|01|103432
57150-2E000|2023-07-16 00:00:00|SAL|6|01|103432
39300-22600-AM|2023-02-08 00:00:00|SAL|4|01|103433
25281-3E000|2023-02-08 00:00:00|SAL|8|01|103433
54830-1C000-DLZ|2023-02-08 00:00:00|SAL|7|01|103433
28113-B4000|2023-02-08 00:00:00|SAL|5|01|103433
54551-2E000-CH|2023-12-18 00:00:00|SAL|8|01|103434
31911-2G000|2023-12-18 00:00:00|SAL|10|01|103434
31110-1C000|2023-12-18 00:00:00|SAL|1|01|103434
0K30E-18-131B|2023-12-18 00:00:00|SAL|9|01|103434
51750-FD000|2023-06-02 00:00:00|SAL|8|01|103435
35150-33010-TKC|2023-06-02 00:00:00|SAL|8|01|103435
58510-07000-SE|2023-01-16 00:00:00|SAL|8|01|103436
K0AD4-10270|2023-06-07 00:00:00|SAL|9|01|103437
25310-4F110|2023-06-07 00:00:00|SAL|3|01|103437
57724-2D000-KP|2023-06-07 00:00:00|SAL|5|01|103437
26330-4X000|2023-06-07 00:00:00|SAL|7|01|103437
82620-1C000-CH|2023-12-12 00:00:00|SAL|2|01|103438
0K71E17336A|2023-12-12 00:00:00|SAL|10|01|103438
35310-38010-TKC|2023-12-12 00:00:00|SAL|6|01|103438
54830-B4000|2023-12-12 00:00:00|SAL|2|01|103438
21910-2F150|2023-03-22 00:00:00|SAL|3|01|103439
0K72B-15909B|2023-03-22 00:00:00|SAL|4|01|103439
54501-1C000-CH|2023-03-22 00:00:00|SAL|7|01|103439
21421-22001-OEM|2023-03-22 00:00:00|SAL|1|01|103439
24312-02270-SUN|2023-03-22 00:00:00|SAL|9|01|103439
37370-25110|2023-07-19 00:00:00|SAL|9|01|103440
KK1Y0-11SJ0|2023-07-19 00:00:00|SAL|10|01|103440
24355-26710|2023-07-19 00:00:00|SAL|10|01|103440
0K3Y0-11-SC0-05|2023-04-19 00:00:00|SAL|10|01|103441
54813-2D100|2023-04-19 00:00:00|SAL|1|01|103441
22321-23000|2023-04-19 00:00:00|SAL|1|01|103441
25415-3K100|2023-04-19 00:00:00|SAL|3|01|103441
25380-4H100|2023-04-19 00:00:00|SAL|5|01|103441
94460-2B000-SEO|2023-08-02 00:00:00|SAL|4|01|103442
25412-07000|2023-03-05 00:00:00|SAL|10|01|103443
21930-1C250|2023-03-05 00:00:00|SAL|6|01|103443
0K74T34710B|2023-03-05 00:00:00|SAL|7|01|103443
22212-02200-SEO|2023-03-05 00:00:00|SAL|4|01|103443
0K72A-16460|2023-03-05 00:00:00|SAL|2|01|103443
24321-37100|2023-07-26 00:00:00|SAL|9|01|103444
25611-02502|2023-07-26 00:00:00|SAL|5|01|103444
23040-4Z910-SEO|2023-07-26 00:00:00|SAL|4|01|103444
0S08941400-X2|2023-07-26 00:00:00|SAL|6|01|103444
45956-28010-SEO|2023-10-11 00:00:00|SAL|10|01|103445
94460-B4400-TKC|2023-10-11 00:00:00|SAL|9|01|103445
0K71E-17-414A|2023-10-11 00:00:00|SAL|4|01|103445
23410-25201|2023-10-11 00:00:00|SAL|8|01|103445
43394-28500-OEM|2023-05-29 00:00:00|SAL|4|01|103446
9783429010|2023-05-29 00:00:00|SAL|4|01|103446
22224-38010-SET|2023-05-29 00:00:00|SAL|5|01|103446
0K30E-10602|2023-05-29 00:00:00|SAL|2|01|103446
54501-FD000-KOR|2023-03-28 00:00:00|SAL|10|01|103447
33110-07150|2023-03-28 00:00:00|SAL|5|01|103447
25411-2E200-SE|2023-03-28 00:00:00|SAL|5|01|103447
82620-2D000AX|2023-03-28 00:00:00|SAL|4|01|103447
22212-23600|2023-05-21 00:00:00|SAL|3|01|103448
21830-1C370-K|2023-05-21 00:00:00|SAL|2|01|103448
22211-26600|2023-05-21 00:00:00|SAL|4|01|103448
58315-FDA00|2023-05-21 00:00:00|SAL|6|01|103448
24410-2X701|2023-05-21 00:00:00|SAL|7|01|103448
25380-2B100|2023-06-15 00:00:00|SAL|3|01|103449
21810-FD060-KP|2023-08-16 00:00:00|SAL|5|01|103450
2068|2023-08-16 00:00:00|SAL|3|01|103450
G22048018LT|2023-08-16 00:00:00|SAL|7|01|103450
24322-3C100-SEO|2023-08-16 00:00:00|SAL|4|01|103450
94460-B4400-TKC|2023-08-16 00:00:00|SAL|5|01|103450
39180-23910-TKC|2023-06-20 00:00:00|SAL|5|01|103451
54551-3K000|2023-06-20 00:00:00|SAL|3|01|103451
82220-2E000-SEO|2023-06-20 00:00:00|SAL|2|01|103451
51720-29400|2023-06-20 00:00:00|SAL|6|01|103451
25411-07000-SEO|2023-06-20 00:00:00|SAL|8|01|103451
35170-26900-SEO|2023-01-16 00:00:00|SAL|10|01|103452
55513-2B200|2023-01-16 00:00:00|SAL|5|01|103452
25650-02560-K|2023-08-18 00:00:00|SAL|6|01|103453
0K72A-34510A|2023-01-14 00:00:00|SAL|10|01|103454
24355-23770-TKC|2023-01-14 00:00:00|SAL|8|01|103454
58101-3KA31|2023-01-14 00:00:00|SAL|2|01|103454
51760-1G000-SEO|2023-01-14 00:00:00|SAL|10|01|103454
28113-22051-HAN|2023-01-14 00:00:00|SAL|8|01|103454
25310-4D800|2023-02-02 00:00:00|SAL|4|01|103455
57700-2B000|2023-02-02 00:00:00|SAL|1|01|103455
25620-37350|2023-08-31 00:00:00|SAL|5|01|103456
41421-39275-K|2023-08-31 00:00:00|SAL|4|01|103456
21443-02501-PMC|2023-08-31 00:00:00|SAL|6|01|103456
57100-2E000|2023-08-31 00:00:00|SAL|7|01|103456
0K2FT-15-185|2023-08-31 00:00:00|SAL|4|01|103456
0B37C-10602B|2023-11-06 00:00:00|SAL|5|01|103457
22311-2B000|2023-11-07 00:00:00|SAL|3|01|103458
22420-3C110-SEO|2023-11-07 00:00:00|SAL|6|01|103458
39310-39800-SEO|2023-11-07 00:00:00|SAL|7|01|103458
24551-02200-SE|2023-11-07 00:00:00|SAL|4|01|103458
0K75A-10-100-SE|2023-11-02 00:00:00|SAL|4|01|103459
0K30C-16460|2023-11-02 00:00:00|SAL|6|01|103459
0K2FA-34-550|2023-08-13 00:00:00|SAL|6|01|103460
39350-22600-SEO|2023-08-13 00:00:00|SAL|10|01|103460
24355-3C200-SE|2023-08-17 00:00:00|SAL|4|01|103461
82610-FD10008|2023-06-11 00:00:00|SAL|7|01|103462
